symbol,timeframe,type,entry_time,entry_price,exit_time,exit_price,reason,pnl,duration
DASH/USDT,4h,LONG,2025-10-12 04:00:00,53.9,2025-10-12 08:00:00,54.754551112542,TP2,0.01585438056664202,1
DASH/USDT,4h,SHORT,2025-12-02 16:00:00,47.12,2025-12-02 20:00:00,46.799961188313105,TP2,0.00679199515464542,1
OP/USDT,4h,SHORT,2025-11-20 16:00:00,0.364,2025-11-21 00:00:00,0.35706587854675653,TP2,0.019049784212207304,2
IMX/USDT,4h,LONG,2025-09-10 12:00:00,0.552,2025-09-11 00:00:00,0.5622450005151187,TP2,0.018559783541881654,3
IMX/USDT,4h,LONG,2025-09-17 00:00:00,0.703,2025-09-17 08:00:00,0.703,SL_BE,0.008125986173348143,2
IMX/USDT,4h,SHORT,2025-10-24 12:00:00,0.515,2025-10-24 20:00:00,0.54,SL_CANDLE,-0.04854368932038839,2
IMX/USDT,4h,SHORT,2025-11-20 16:00:00,0.347,2025-11-20 20:00:00,0.3421922272381874,TP2,0.013855252915886459,1
VIRTUAL/USDT,4h,LONG,2025-10-29 16:00:00,1.5228,2025-10-29 20:00:00,1.5747908355105178,TP1+TP2,0.027398009644335114,1
VIRTUAL/USDT,4h,LONG,2025-11-01 00:00:00,1.7633,2025-11-01 04:00:00,1.7312511669077888,TP2,-0.01817548522214671,1
FET/USDT,4h,SHORT,2025-08-06 08:00:00,0.64,2025-08-06 12:00:00,0.653,SL_CANDLE,-0.020312500000000018,1
FET/USDT,4h,SHORT,2025-08-29 04:00:00,0.622,2025-08-29 08:00:00,0.6180180086730862,TP2,0.006401915316581659,1
FET/USDT,4h,SHORT,2025-09-05 12:00:00,0.606,2025-09-05 16:00:00,0.612,SL_VWAP,-0.00990099009900991,1
FET/USDT,4h,SHORT,2025-11-02 12:00:00,0.2447,2025-11-02 20:00:00,0.2447,SL_BE,0.0006242942188572349,2
FET/USDT,4h,SHORT,2025-11-26 08:00:00,0.264,2025-11-26 12:00:00,0.25791794623526654,TP2,0.02303808244217225,1
INJ/USDT,4h,SHORT,2025-09-05 12:00:00,12.68,2025-09-05 16:00:00,12.95,SL_VWAP,-0.021293375394321735,1
INJ/USDT,4h,LONG,2025-09-10 12:00:00,14.04,2025-09-10 16:00:00,13.83,SL_CANDLE,-0.014957264957264892,1
INJ/USDT,4h,SHORT,2025-11-20 16:00:00,6.11,2025-11-20 20:00:00,6.083752270701366,TP2,0.004295864042329706,1
CRV/USDT,4h,SHORT,2025-09-05 12:00:00,0.7508,2025-09-05 20:00:00,0.7508,SL_BE,0.0008982873723782816,2
STX/USDT,4h,SHORT,2025-09-05 12:00:00,0.617,2025-09-05 16:00:00,0.623,SL_VWAP,-0.00972447325769855,1
STRK/USDT,4h,SHORT,2025-09-03 04:00:00,0.1219,2025-09-03 12:00:00,0.124,SL_CANDLE,-0.01722723543888437,2
STRK/USDT,4h,SHORT,2025-09-05 12:00:00,0.1223,2025-09-05 16:00:00,0.1238,SL_VWAP,-0.012264922322158523,1
STRK/USDT,4h,LONG,2025-09-09 16:00:00,0.1301,2025-09-11 04:00:00,0.1369177640003333,TP2,0.04569660781135827,9
STRK/USDT,4h,LONG,2025-11-02 04:00:00,0.1244,2025-11-02 12:00:00,0.1347037445091608,TP2,0.08282752820868822,2
STRK/USDT,4h,LONG,2025-11-21 04:00:00,0.2386,2025-11-21 12:00:00,0.2386,SL_BE,0.015252581514836059,2
XTZ/USDT,4h,SHORT,2025-09-05 12:00:00,0.7139,2025-09-05 16:00:00,0.7191,SL_VWAP,-0.007283933323994933,1
XTZ/USDT,4h,LONG,2025-09-17 16:00:00,0.7748,2025-09-17 20:00:00,0.7848491000606279,TP1+TP2,0.01044636725858825,1
XTZ/USDT,4h,SHORT,2025-11-20 12:00:00,0.534,2025-11-20 16:00:00,0.51195300458452,TP1+TP2,0.03610913201337999,1
LDO/USDT,4h,LONG,2025-08-22 12:00:00,1.433,2025-08-22 16:00:00,1.4543670444986887,TP2,0.014910707954423341,1
LDO/USDT,4h,LONG,2025-09-10 12:00:00,1.2389,2025-09-11 00:00:00,1.2592820170881462,TP2,0.016451704809222985,3
LDO/USDT,4h,SHORT,2025-11-20 16:00:00,0.6767,2025-11-20 20:00:00,0.667899356692138,TP2,0.013005236157620823,1
LDO/USDT,4h,SHORT,2025-11-30 20:00:00,0.6426,2025-12-01 00:00:00,0.6065666666666666,TP2,0.05607428156447769,1
TUSD/USDT,4h,SHORT,2025-07-26 12:00:00,0.9972,2025-07-27 12:00:00,0.9975,SL_CANDLE,-0.00030084235860416964,6
TUSD/USDT,4h,SHORT,2025-10-21 16:00:00,0.9965,2025-10-21 20:00:00,0.9964818464658813,TP2,1.8217294649989417e-05,1
TUSD/USDT,4h,SHORT,2025-10-22 16:00:00,0.9966,2025-10-22 20:00:00,0.9964853817883376,TP1+TP2,9.218107695118038e-05,1
TUSD/USDT,4h,SHORT,2025-10-23 16:00:00,0.9964,2025-10-23 20:00:00,0.9964384979232771,TP2,-3.8637016536679676e-05,1
TUSD/USDT,4h,SHORT,2025-11-28 12:00:00,0.9962,2025-11-28 16:00:00,0.9961509861834009,TP2,4.920077956138606e-05,1
TIA/USDT,4h,LONG,2025-09-10 12:00:00,1.795,2025-09-10 16:00:00,1.778,SL_CANDLE,-0.009470752089136437,1
TIA/USDT,4h,SHORT,2025-09-16 20:00:00,1.703,2025-09-17 00:00:00,1.724,SL_CANDLE,-0.012331180270111514,1
TIA/USDT,4h,SHORT,2025-09-17 08:00:00,1.695,2025-09-17 16:00:00,1.733,SL_CANDLE,-0.022418879056047218,2
TIA/USDT,4h,SHORT,2025-11-18 20:00:00,0.791,2025-11-19 04:00:00,0.765175829258308,TP2,0.032647497777107556,2
TIA/USDT,4h,SHORT,2025-11-29 12:00:00,0.616,2025-11-29 20:00:00,0.616,SL_BE,0.00014941822571701868,2
GRT/USDT,4h,SHORT,2025-09-05 12:00:00,0.088,2025-09-05 16:00:00,0.0885,SL_VWAP,-0.005681818181818187,1
GRT/USDT,4h,SHORT,2025-10-24 12:00:00,0.06363,2025-10-24 16:00:00,0.06449,SL_VWAP,-0.013515637278013509,1
GRT/USDT,4h,SHORT,2025-11-20 16:00:00,0.05368,2025-11-20 20:00:00,0.053037721685539004,TP2,0.011964946245547598,1
KAIA/USDT,4h,SHORT,2025-11-19 00:00:00,0.0841,2025-11-19 04:00:00,0.08241091195272639,TP2,0.02008428118042339,1
ETHFI/USDT,4h,SHORT,2025-08-06 08:00:00,1.003,2025-08-06 16:00:00,1.033,SL_CANDLE,-0.02991026919242276,2
ETHFI/USDT,4h,SHORT,2025-10-14 16:00:00,1.233,2025-10-14 20:00:00,1.24,SL_VWAP,-0.005677210056772015,1
ETHFI/USDT,4h,SHORT,2025-10-30 04:00:00,0.964,2025-10-30 12:00:00,0.9088405361653537,TP2,0.04483440895142205,2
ETHFI/USDT,4h,SHORT,2025-11-06 04:00:00,0.852,2025-11-06 16:00:00,0.852,SL_BE,0.005769153674980916,3
MORPHO/USDT,4h,LONG,2025-11-13 20:00:00,2.066,2025-11-14 00:00:00,2.0774521003654054,TP2,0.005543126991967842,1
MORPHO/USDT,4h,LONG,2025-11-14 12:00:00,2.048,2025-11-14 16:00:00,2.0730940592002107,TP2,0.012252958593852873,1
TWT/USDT,4h,SHORT,2025-08-06 08:00:00,0.751,2025-08-06 12:00:00,0.7547,SL_CANDLE,-0.004926764314247718,1
TWT/USDT,4h,LONG,2025-09-25 12:00:00,1.2403,2025-09-25 16:00:00,1.1963,SL_VWAP,-0.03547528823671696,1
TWT/USDT,4h,LONG,2025-10-08 04:00:00,1.7068,2025-10-08 08:00:00,1.7107800872949501,TP2,0.0023319002196801205,1
TWT/USDT,4h,SHORT,2025-10-30 12:00:00,1.211,2025-10-30 16:00:00,1.1956975279517805,TP2,0.012636227950635466,1
TWT/USDT,4h,SHORT,2025-11-04 16:00:00,1.1175,2025-11-04 20:00:00,1.1076914640369613,TP2,0.008777213389743764,1
TWT/USDT,4h,SHORT,2025-11-20 16:00:00,1.1047,2025-11-20 20:00:00,1.0951221184866597,TP2,0.00867011995414164,1
FLOKI/USDT,4h,SHORT,2025-09-05 12:00:00,8.994e-05,2025-09-05 16:00:00,9.103e-05,SL_VWAP,-0.01211919057149216,1
FLOKI/USDT,4h,SHORT,2025-10-29 20:00:00,7.238e-05,2025-10-30 04:00:00,7.004824241126763e-05,TP1+TP2,0.02721101592282989,2
ENS/USDT,4h,SHORT,2025-09-05 12:00:00,22.11,2025-09-05 20:00:00,22.11,SL_BE,0.00011684033039106273,2
ENS/USDT,4h,SHORT,2025-09-30 20:00:00,19.92,2025-10-01 04:00:00,19.92,SL_BE,0.0020016162405420645,2
ENS/USDT,4h,SHORT,2025-10-10 12:00:00,19.98,2025-10-10 16:00:00,19.766040022674495,TP2,0.010708707573849098,1
IOTA/USDT,4h,SHORT,2025-09-05 08:00:00,0.1856,2025-09-05 12:00:00,0.1864,SL_CANDLE,-0.004310344827586331,1
IOTA/USDT,4h,SHORT,2025-09-30 20:00:00,0.1651,2025-10-01 04:00:00,0.1671,SL_CANDLE,-0.012113870381586928,2
IOTA/USDT,4h,SHORT,2025-11-05 08:00:00,0.1264,2025-11-05 12:00:00,0.1288,SL_CANDLE,-0.01898734177215178,1
IOTA/USDT,4h,SHORT,2025-11-06 20:00:00,0.1263,2025-11-07 00:00:00,0.1285,SL_CANDLE,-0.017418844022169498,1
IOTA/USDT,4h,SHORT,2025-11-20 12:00:00,0.1243,2025-11-20 16:00:00,0.11834453463830744,TP1+TP2,0.041536963043280736,1
IOTA/USDT,4h,SHORT,2025-11-28 16:00:00,0.1143,2025-11-28 20:00:00,0.11371201107106714,TP2,0.005144260095650558,1
SUN/USDT,4h,LONG,2025-07-29 16:00:00,0.02213,2025-07-30 04:00:00,0.02168,SL_CANDLE,-0.020334387708992274,3
SUN/USDT,4h,LONG,2025-10-08 16:00:00,0.02761,2025-10-09 08:00:00,0.02608,SL_VWAP,-0.05541470481709526,4
SUN/USDT,4h,SHORT,2025-11-26 08:00:00,0.02099,2025-11-26 16:00:00,0.02099,SL_BE,0.0004239936192325961,2
BSV/USDT,4h,SHORT,2019-01-10 04:00:00,79.2,2019-01-10 08:00:00,77.65011408787805,TP2,0.01956926656719635,1
BSV/USDT,4h,SHORT,2019-01-12 04:00:00,79.13,2019-01-12 12:00:00,82.8,SL_CANDLE,-0.046379375710855576,2
BSV/USDT,4h,SHORT,2019-01-29 16:00:00,64.01,2019-01-30 04:00:00,64.01,SL_BE,0.005770589964551609,3
BSV/USDT,4h,SHORT,2019-02-24 12:00:00,61.88,2019-02-24 16:00:00,62.43893030652959,TP2,-0.009032487177271968,1
BSV/USDT,4h,SHORT,2019-03-21 12:00:00,64.94,2019-03-21 16:00:00,64.59405055411371,TP2,0.005327216598187414,1
JST/USDT,4h,LONG,2025-09-20 04:00:00,0.03453,2025-09-21 00:00:00,0.03373,SL_VWAP,-0.023168259484506088,5
PENDLE/USDT,4h,SHORT,2025-08-06 08:00:00,3.868,2025-08-06 16:00:00,4.0,SL_CANDLE,-0.03412616339193385,2
PENDLE/USDT,4h,LONG,2025-08-13 08:00:00,5.719,2025-08-13 12:00:00,5.7393859132070855,TP2,0.0035645940211724357,1
PENDLE/USDT,4h,SHORT,2025-10-21 20:00:00,3.119,2025-10-22 04:00:00,3.0552712768053887,TP2,0.02043242167188571,2
PENDLE/USDT,4h,SHORT,2025-11-05 08:00:00,2.641,2025-11-05 12:00:00,2.68,SL_CANDLE,-0.014767133661491915,1
BAT/USDT,4h,LONG,2025-08-16 04:00:00,0.1661,2025-08-16 12:00:00,0.17352574424404213,TP2,0.044706467453595015,2
BAT/USDT,4h,LONG,2025-09-11 16:00:00,0.1606,2025-09-12 08:00:00,0.1606,SL_BE,0.002672917480335033,4
BAT/USDT,4h,LONG,2025-11-26 12:00:00,0.2154,2025-11-26 16:00:00,0.22234142355352254,TP1+TP2,0.02552123913094836,1
BAT/USDT,4h,LONG,2025-12-03 08:00:00,0.2774,2025-12-03 12:00:00,0.28022547163835443,TP2,0.010185550246411134,1
PYTH/USDT,4h,SHORT,2025-10-24 12:00:00,0.1126,2025-10-24 16:00:00,0.1145,SL_VWAP,-0.016873889875666064,1
PYTH/USDT,4h,SHORT,2025-11-20 12:00:00,0.0853,2025-11-20 16:00:00,0.08016105960593974,TP1+TP2,0.05297179331511774,1
BTT/USDT,4h,SHORT,2021-09-24 08:00:00,0.003214,2021-09-26 04:00:00,0.003092200739686222,TP2,0.037896471784000636,11
BTT/USDT,4h,LONG,2021-10-06 12:00:00,0.003723,2021-10-07 00:00:00,0.0036,SL_VWAP,-0.03303787268331998,3
BTT/USDT,4h,LONG,2021-11-03 16:00:00,0.004143,2021-11-03 20:00:00,0.004167840597316059,TP2,0.005995799496997198,1
BTT/USDT,4h,SHORT,2021-12-01 20:00:00,0.003141,2021-12-02 00:00:00,0.003117969028006384,TP2,0.007332369307104768,1
WIF/USDT,4h,SHORT,2025-11-20 16:00:00,0.386,2025-11-20 20:00:00,0.3795841666055532,TP2,0.01662133003742692,1
SAND/USDT,4h,LONG,2025-09-10 12:00:00,0.3012,2025-09-10 16:00:00,0.2951,SL_CANDLE,-0.020252324037184757,1
SAND/USDT,4h,SHORT,2025-11-20 12:00:00,0.1744,2025-11-20 16:00:00,0.16488085221380983,TP1+TP2,0.048189181596789886,1
CFX/USDT,4h,LONG,2025-08-30 00:00:00,0.1896,2025-08-30 08:00:00,0.19683980528522088,TP2,0.038184627031755757,2
CFX/USDT,4h,LONG,2025-09-17 16:00:00,0.1816,2025-09-17 20:00:00,0.18357586182128116,TP2,0.010880296372693554,1
CFX/USDT,4h,SHORT,2025-10-01 00:00:00,0.1402,2025-10-01 04:00:00,0.1407606667953224,TP2,-0.003999049895309604,1
LUNC/USDT,4h,LONG,2025-08-16 08:00:00,6.208e-05,2025-08-16 20:00:00,6.208e-05,SL_BE,0.0019046741748578989,3
LUNC/USDT,4h,LONG,2025-08-22 12:00:00,6.1e-05,2025-08-22 16:00:00,6.129822339038302e-05,TP2,0.0048889080390659735,1
LUNC/USDT,4h,LONG,2025-09-12 12:00:00,6.04e-05,2025-09-12 16:00:00,6.109916067020652e-05,TP1+TP2,0.010114918553870237,1
LUNC/USDT,4h,SHORT,2025-10-09 00:00:00,5.434e-05,2025-10-09 12:00:00,5.237124788749711e-05,TP2,0.029790548443542366,3
HNT/USDT,4h,SHORT,2022-07-05 20:00:00,9.15,2022-07-06 00:00:00,9.00513026047801,TP1+TP2,0.012567577743643529,1
HNT/USDT,4h,SHORT,2022-08-17 04:00:00,8.05,2022-08-17 08:00:00,7.9901182776705335,TP2,0.007438723270741267,1
FLOW/USDT,4h,LONG,2025-08-31 00:00:00,0.432,2025-08-31 04:00:00,0.44204115938663,TP2,0.023243424506088028,1
FLOW/USDT,4h,SHORT,2025-10-29 20:00:00,0.269,2025-10-30 04:00:00,0.2633383487131962,TP2,0.016083970035988198,2
JASMY/USDT,4h,SHORT,2025-10-29 12:00:00,0.01031,2025-10-29 16:00:00,0.01056,SL_CANDLE,-0.024248302618816706,1
JASMY/USDT,4h,SHORT,2025-11-22 08:00:00,0.00717,2025-11-22 16:00:00,0.00717,SL_BE,0.0013575010572249593,2
ZRO/USDT,4h,SHORT,2025-08-05 20:00:00,1.758,2025-08-06 00:00:00,1.7132025006544194,TP1+TP2,0.022360065574497157,1
ZRO/USDT,4h,SHORT,2025-09-05 12:00:00,1.822,2025-09-07 00:00:00,1.856,SL_VWAP,-0.018660812294182233,9
ZRO/USDT,4h,LONG,2025-10-07 16:00:00,2.436,2025-10-08 04:00:00,2.387,SL_CANDLE,-0.020114942528735604,3
ZRO/USDT,4h,SHORT,2025-10-14 16:00:00,1.937,2025-10-15 04:00:00,1.937,SL_BE,0.0042582662508091305,3
GALA/USDT,4h,SHORT,2025-10-10 12:00:00,0.01486,2025-10-10 16:00:00,0.014577162601540402,TP2,0.019033472305491114,1
THETA/USDT,4h,SHORT,2025-08-06 08:00:00,0.753,2025-08-06 12:00:00,0.765,SL_CANDLE,-0.015936254980079695,1
THETA/USDT,4h,SHORT,2025-11-19 00:00:00,0.405,2025-11-19 12:00:00,0.3915775545949216,TP2,0.028862450948825336,3
THETA/USDT,4h,SHORT,2025-11-20 12:00:00,0.399,2025-11-20 16:00:00,0.3792199396794008,TP1+TP2,0.04340361205272453,1
DCR/USDT,4h,SHORT,2025-08-01 04:00:00,15.57,2025-08-03 04:00:00,16.31,SL_VWAP,-0.04752729608220928,12
DCR/USDT,4h,SHORT,2025-08-31 04:00:00,16.27,2025-08-31 16:00:00,16.27,SL_BE,0.0027597092017709658,3
DCR/USDT,4h,LONG,2025-11-01 04:00:00,17.64,2025-11-01 08:00:00,18.0580119740462,TP2,0.023696823925521443,1
GNO/USDT,4h,SHORT,2025-11-06 04:00:00,118.58,2025-11-06 12:00:00,121.7,SL_CANDLE,-0.0263113509866757,2
DEXE/USDT,4h,LONG,2025-08-05 16:00:00,7.889,2025-08-05 20:00:00,7.622,SL_CANDLE,-0.03384459373811641,1
DEXE/USDT,4h,LONG,2025-09-17 08:00:00,7.266,2025-09-17 12:00:00,7.283712788912837,TP2,0.002437763406666224,1
DEXE/USDT,4h,LONG,2025-09-18 16:00:00,8.244,2025-09-19 00:00:00,8.244,SL_BE,0.0007794063572532266,2
DEXE/USDT,4h,LONG,2025-10-01 12:00:00,10.804,2025-10-01 16:00:00,10.99329206937933,TP2,0.01752055436683904,1
DEXE/USDT,4h,SHORT,2025-11-20 16:00:00,5.175,2025-11-21 00:00:00,5.036519332850645,TP2,0.026759549207604795,2
COMP/USDT,4h,SHORT,2025-09-20 16:00:00,44.62,2025-09-21 04:00:00,44.96,SL_VWAP,-0.0076199013895115065,3
COMP/USDT,4h,SHORT,2025-10-10 04:00:00,42.39,2025-10-10 08:00:00,43.13,SL_CANDLE,-0.017456947393253174,1
COMP/USDT,4h,SHORT,2025-10-10 12:00:00,41.6,2025-10-10 16:00:00,40.985904365691695,TP2,0.014761914286257359,1
COMP/USDT,4h,SHORT,2025-11-12 16:00:00,32.82,2025-11-12 20:00:00,32.83527064676719,TP2,-0.0004652847887627032,1
COMP/USDT,4h,SHORT,2025-11-20 16:00:00,30.26,2025-11-20 20:00:00,30.329817665605876,TP2,-0.0023072592731617604,1
CHZ/USDT,4h,SHORT,2025-09-05 12:00:00,0.03923,2025-09-05 16:00:00,0.03959,SL_VWAP,-0.009176650522559246,1
SYRUP/USDT,4h,SHORT,2025-08-21 00:00:00,0.4069,2025-08-21 04:00:00,0.4158,SL_VWAP,-0.02187269599410179,1
SYRUP/USDT,4h,SHORT,2025-08-21 08:00:00,0.4075,2025-08-22 00:00:00,0.4158,SL_CANDLE,-0.020368098159509275,4
SYRUP/USDT,4h,SHORT,2025-10-09 00:00:00,0.3989,2025-10-10 00:00:00,0.3989,SL_BE,0.0027417382454652042,6
SYRUP/USDT,4h,LONG,2025-10-30 20:00:00,0.4139,2025-10-31 16:00:00,0.4139,SL_BE,0.008153995989051897,5
SYRUP/USDT,4h,SHORT,2025-11-27 20:00:00,0.2883,2025-11-28 00:00:00,0.2866906073911496,TP2,0.005582353828825535,1
MANA/USDT,4h,LONG,2025-09-12 16:00:00,0.3335,2025-09-12 20:00:00,0.3325944113234158,TP2,-0.0027154083255899425,1
RAY/USDT,4h,SHORT,2025-09-23 16:00:00,2.736,2025-09-24 04:00:00,2.6515644614248215,TP2,0.02439913436491397,3
RAY/USDT,4h,SHORT,2025-10-14 16:00:00,1.995,2025-10-15 04:00:00,1.995,SL_BE,0.004984707057861435,3
ZK/USDT,4h,LONG,2025-08-17 08:00:00,0.068,2025-08-18 00:00:00,0.06457,SL_CANDLE,-0.05044117647058827,4
ZK/USDT,4h,SHORT,2025-09-05 12:00:00,0.05593,2025-09-05 20:00:00,0.05593,SL_BE,0.002586321402155987,2
ZK/USDT,4h,SHORT,2025-10-29 20:00:00,0.03206,2025-10-30 04:00:00,0.030753133730089838,TP1+TP2,0.033561200570810634,2
ZK/USDT,4h,SHORT,2025-11-28 16:00:00,0.03952,2025-11-29 16:00:00,0.03763855438659947,TP2,0.040436380805827496,6
NEO/USDT,4h,SHORT,2025-09-05 12:00:00,6.445,2025-09-07 00:00:00,6.542,SL_VWAP,-0.015050426687354465,9
NEO/USDT,4h,SHORT,2025-11-04 16:00:00,4.715,2025-11-04 20:00:00,4.669463580310417,TP2,0.009657777240632638,1
A/USDT,4h,SHORT,2025-11-04 16:00:00,0.2443,2025-11-04 20:00:00,0.23879031566951212,TP2,0.02255294445553776,1
S/USDT,4h,LONG,2025-08-22 12:00:00,0.3427,2025-08-22 16:00:00,0.3400298710792446,TP2,-0.007791447098790225,1
S/USDT,4h,SHORT,2025-10-21 20:00:00,0.1652,2025-10-22 00:00:00,0.1660492891968324,TP2,-0.005140975767750525,1
S/USDT,4h,SHORT,2025-11-12 12:00:00,0.1442,2025-11-12 16:00:00,0.14075342306539634,TP2,0.023901365704602297,1
FF/USDT,4h,SHORT,2025-11-04 16:00:00,0.11599,2025-11-04 20:00:00,0.11878,SL_CANDLE,-0.02405379774118459,1
AR/USDT,4h,LONG,2025-09-10 12:00:00,7.18,2025-09-10 16:00:00,7.02,SL_CANDLE,-0.022284122562674116,1
1INCH/USDT,4h,SHORT,2025-09-05 12:00:00,0.2433,2025-09-05 16:00:00,0.2445,SL_VWAP,-0.004932182490752186,1
1INCH/USDT,4h,LONG,2025-09-30 16:00:00,0.2515,2025-09-30 20:00:00,0.25686100466559775,TP2,0.021316121930806148,1
1INCH/USDT,4h,SHORT,2025-10-21 20:00:00,0.1709,2025-10-22 00:00:00,0.1720356923527203,TP2,-0.006645361923465718,1
EIGEN/USDT,4h,SHORT,2025-08-06 08:00:00,1.129,2025-08-06 12:00:00,1.153,SL_CANDLE,-0.021257750221434918,1
EIGEN/USDT,4h,LONG,2025-09-17 16:00:00,1.697,2025-09-17 20:00:00,1.8307697780748278,TP2,0.07882721159388786,1
EIGEN/USDT,4h,SHORT,2025-10-30 04:00:00,1.071,2025-10-30 12:00:00,0.956545855175748,TP2,0.08500825876155178,2
EIGEN/USDT,4h,SHORT,2025-11-20 16:00:00,0.627,2025-11-20 20:00:00,0.6173819861475258,TP2,0.015339735011920548,1
XEC/USDT,4h,SHORT,2025-08-06 16:00:00,2.036e-05,2025-08-07 08:00:00,2.048e-05,SL_CANDLE,-0.005893909626719,4
XEC/USDT,4h,LONG,2025-08-28 20:00:00,2.079e-05,2025-08-29 04:00:00,2.039e-05,SL_CANDLE,-0.01924001924001922,2
XEC/USDT,4h,SHORT,2025-09-05 12:00:00,1.94e-05,2025-09-06 12:00:00,1.94e-05,SL_BE,0.0013410995752928803,6
XEC/USDT,4h,SHORT,2025-11-06 20:00:00,1.321e-05,2025-11-07 00:00:00,1.357e-05,SL_VWAP,-0.027252081756245262,1
RUNE/USDT,4h,LONG,2025-09-17 16:00:00,1.297,2025-09-17 20:00:00,1.320672382996258,TP2,0.018251644561494355,1
RUNE/USDT,4h,SHORT,2025-09-23 16:00:00,1.175,2025-09-24 00:00:00,1.175,SL_BE,0.0006128201751578372,2
RUNE/USDT,4h,SHORT,2025-10-21 20:00:00,0.848,2025-10-22 00:00:00,0.8412068098049154,TP2,0.008010837494203562,1
RUNE/USDT,4h,SHORT,2025-11-20 04:00:00,0.714,2025-11-20 16:00:00,0.6727010009534254,TP2,0.04844971578019256,3
RUNE/USDT,4h,SHORT,2025-11-26 08:00:00,0.627,2025-11-26 16:00:00,0.639,SL_CANDLE,-0.01913875598086126,2
EGLD/USDT,4h,SHORT,2025-09-05 08:00:00,14.05,2025-09-05 12:00:00,14.2,SL_CANDLE,-0.010676156583629791,1
EGLD/USDT,4h,SHORT,2025-10-28 16:00:00,9.63,2025-10-28 20:00:00,9.548186585528171,TP2,0.008495681668933506,1
EGLD/USDT,4h,SHORT,2025-11-20 12:00:00,8.24,2025-11-20 16:00:00,7.855409824500807,TP1+TP2,0.041201703638531734,1
GLM/USDT,4h,SHORT,2025-08-14 12:00:00,0.2504,2025-08-14 16:00:00,0.2477985153908424,TP2,0.010389315531779554,1
GLM/USDT,4h,SHORT,2025-09-25 04:00:00,0.2204,2025-09-25 12:00:00,0.21656391258588228,TP2,0.017405115309064103,2
GLM/USDT,4h,SHORT,2025-10-15 12:00:00,0.1834,2025-10-15 16:00:00,0.18182642981936425,TP2,0.008579990079802358,1
GLM/USDT,4h,LONG,2025-11-12 08:00:00,0.2403,2025-11-12 16:00:00,0.2403,SL_BE,0.004836140680436712,2
GLM/USDT,4h,LONG,2025-11-13 08:00:00,0.2643,2025-11-13 12:00:00,0.2323,SL_CANDLE,-0.12107453651153982,1
GLM/USDT,4h,LONG,2025-11-14 04:00:00,0.2413,2025-11-14 08:00:00,0.2600776551179794,TP1+TP2,0.06802644792036884,1
GLM/USDT,4h,LONG,2025-11-27 08:00:00,0.2461,2025-11-27 12:00:00,0.25907791205039643,TP2,0.052734303333589666,1
KMNO/USDT,4h,SHORT,2025-08-07 00:00:00,0.04925,2025-08-07 04:00:00,0.04989,SL_VWAP,-0.012994923857867912,1
KMNO/USDT,4h,SHORT,2025-09-05 12:00:00,0.05428,2025-09-05 20:00:00,0.05428,SL_BE,0.0008630888617127131,2
KMNO/USDT,4h,LONG,2025-09-10 12:00:00,0.05791,2025-09-10 16:00:00,0.059719300945447924,TP1+TP2,0.026073811527734088,1
KMNO/USDT,4h,LONG,2025-10-29 08:00:00,0.06654,2025-10-29 12:00:00,0.0642,SL_CANDLE,-0.03516681695220933,1
KMNO/USDT,4h,LONG,2025-10-29 16:00:00,0.06709,2025-10-29 20:00:00,0.06748651231656491,TP2,0.005910155262556489,1
W/USDT,4h,LONG,2025-08-06 04:00:00,0.0812,2025-08-06 08:00:00,0.08063731542684244,TP2,-0.006929612969920652,1
W/USDT,4h,LONG,2025-08-28 20:00:00,0.0818,2025-08-29 00:00:00,0.09314824739562276,TP2,0.1387316307533345,1
W/USDT,4h,SHORT,2025-09-04 00:00:00,0.078,2025-09-04 12:00:00,0.07604050099870252,TP2,0.025121782067916404,3
W/USDT,4h,SHORT,2025-11-20 16:00:00,0.0494,2025-11-20 20:00:00,0.049440490639130995,TP2,-0.0008196485654047636,1
W/USDT,4h,SHORT,2025-11-28 16:00:00,0.0456,2025-11-29 00:00:00,0.0456,SL_BE,0.0015067425919299635,2
FTT/USDT,4h,SHORT,2025-08-21 04:00:00,0.8903,2025-08-21 12:00:00,0.9243,SL_CANDLE,-0.03818937436819053,2
FTT/USDT,4h,LONG,2025-09-19 04:00:00,0.9711,2025-09-19 08:00:00,1.0791084255466732,TP1+TP2,0.09679478083897226,1
FTT/USDT,4h,LONG,2025-09-23 20:00:00,1.1394,2025-09-24 00:00:00,1.2021746154258,TP2,0.05509444920642442,1
FTT/USDT,4h,LONG,2025-09-24 16:00:00,1.017,2025-09-24 20:00:00,0.9701,SL_CANDLE,-0.046116027531956684,1
FTT/USDT,4h,LONG,2025-10-23 12:00:00,0.8464,2025-10-23 16:00:00,0.8802874344259863,TP2,0.04003713897210101,1
FTT/USDT,4h,SHORT,2025-11-19 12:00:00,0.6539,2025-11-19 16:00:00,0.6315782816469113,TP1+TP2,0.02849685057864901,1
RSR/USDT,4h,SHORT,2025-08-27 16:00:00,0.007739,2025-08-28 04:00:00,0.007739,SL_BE,0.0019672029737757956,3
RSR/USDT,4h,SHORT,2025-09-05 12:00:00,0.007402,2025-09-05 16:00:00,0.007473,SL_VWAP,-0.009592002161577936,1
APE/USDT,4h,SHORT,2025-08-31 08:00:00,0.5782,2025-09-01 00:00:00,0.5583333333333335,TP2,0.031030724649216742,4
